region,ingested_at_utc
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
11 - Canterbury,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
12 - West Coast,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
13 - Otago,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
14 - Southland,2026-02-23T06:33:29.965440
